,date,year,month,day,title,nouns_title,press,contents
65,2021-05-04,2021,5,4,"DGB대구은행, 어린이날 맞이 지역 아동 빵나눔",DGB 대구 은행 어린이날 맞이 지역 아동 나눔,뉴스클레임,뉴스클레임 조현지 기­자 DGB대구은행은 어린이날을 맞아 4일 사랑의 빵 나눔터(이사장 이양우)에서 ‘지역 아동들을 위한 사랑의 빵 나눔 행사’를 진행했다고 밝혔습니다. DGB대구은행 임직원과 대학생 홍보대사 등...
66,2021-05-04,2021,5,4,"DGB대구은행, 어린이날 맞이 지역 아동 '사랑의 빵' 나눔",DGB 대구 은행 어린이날 맞이 지역 아동 사랑 나눔,시장경제신문,33개 지역아동센터에 전달 [시장경제=양일국 기자] 사진=DGB대구은행 제공 DGB대구은행은 어린이날을 맞아 4일 '사랑의 빵 나눔터'에서 '지역 아동들을 위한 사랑의 빵 나눔 행사'를 진행했다고 밝혔다. DGB대구은행...
67,2021-05-04,2021,5,4,"DGB대구은행, 어린이날 맞이 지역 아동 '사랑의 빵' 나눔",DGB 대구 은행 어린이날 맞이 지역 아동 사랑 나눔,스트레이트뉴스,DGB대구은행은 어린이날을 맞아 사랑의 빵 나눔터에서 '지역 아동들을 위한 사랑의 빵 나눔 행사'를 진행했다고 4일 밝혔다. DGB대구은행 임직원과 대학생 홍보대사 등 20여명이 철저한 방역수칙을 준수한 가운데 직접...
68,2021-05-04,2021,5,4,"DGB대구은행, 어린이날 맞이 '지역 아동 사랑의 빵나눔' 행사 개최",DGB 대구 은행 어린이날 맞이 지역 아동 사랑 나눔 행사 개최,퍼블릭뉴스,퍼블릭뉴스 김성현 기­자 4일 DGB대구은행(은행장 임성훈)은 어린이날을 맞아 사랑의 빵 나눔터(이사장 이양우)에서 ‘지역 아동들을 위한 사랑의 빵 나눔 행사’를 진행했다고 밝혔다. DGB대구은행 임직원과 대학생...
69,2021-05-05,2021,5,5,"대구은행, 비대면 채널 환전·외화 적금 가입 고객 경품 이벤트",대구 은행 비대 채널 환전 외화 적금 가입 고객 경품 이벤트,일요신문,- 외화 Buy&amp
70,2021-05-05,2021,5,5,"수성구립도서관, 공간의 제한을 뛰어넘다",수성구 도서관 공간 제한 뛰어넘다,쿠키뉴스,◇범어도서관 범어도서관은 DGB 사회공헌재단과 협력해 지난 4월 ‘청소년 금융아카데미’를 진행했다. 이 프로그램은 대구은행 금융박물관을 방문해 대구 근·현대 금융경제의 흐름과 최초의 지방은행인 대구은행의...
71,2021-05-05,2021,5,5,항공·여행사 손잡고 코로나 넘는 금융권,항공 여행사 손잡다 코로나 넘다 금융,매일일보,DGB대구은행은 지난달 12일 여행·관광 적금상품인 '핫플적금'을 내놓았다. 이 상품에 가입하면 티웨이항공 할인권이 지급된다. 대구은행은 다음달 30일까지 진행되는 비대면 환전서비스 이용 및 상품 가입 고객 대상...
72,2021-05-05,2021,5,5,"DGB대구은행, 어린이날 맞이 지역 아동 '사랑의 빵' 나눔 행사",DGB 대구 은행 어린이날 맞이 지역 아동 사랑 나눔 행사,신아일보,DGB대구은행은 어린이날을 맞아 지난 4일 사랑의 빵 나눔터에서 ‘지역 아동들을 위한 사랑의 빵 나눔 행사’를 진행했다고 5일 밝혔다. 대구은행 임직원과 대학생 홍보대사 등 20여명이 직접 제과·제빵과 포장 작업에...
73,2021-05-05,2021,5,5,"DGB대구은행, 어린이날 맞이 지역 아동 사랑 빵나눔 마련",DGB 대구 은행 어린이날 맞이 지역 아동 사랑 나눔 마련,뉴데일리,뉴데일리 강승탁 기자 = DGB대구은행(은행장 임성훈)은 어린이날을 맞아 4일 사랑의 빵 나눔터(이사장 이양우)에서 ‘지역 아동들을 위한 사랑의 빵 나눔 행사’를 진행했다. 이날 DGB대구은행 임직원과 대학생 홍보대사...
74,2021-05-05,2021,5,5,"엇갈리는 실적 전망...대구은행, '성장'이냐 '부실 확대'냐 갈림길",엇갈리다 실적 전망대 은행 성장 이냐 부실 확대 갈림길,영남일보,DGB대구은행이 올 1분기 깜짝 실적을 기록한 가운데 향후 실적에 대한 전망이 엇갈리고 있다. 대손비용률 감소 등 안정적 성장이 가능하다는 기대 속에 코로나19 취약업종의 부실 우려도 커지고 있기 때문이다.5일...
75,2021-05-05,2021,5,5,"대구은행, 지역 아동 위한 사랑의 빵나눔",대구 은행 지역 아동 사랑 나눔,경북매일신문,DGB대구은행(은행장 임성훈)이 어린이날을 맞아 지난 4일 사랑의 빵 나눔터(이사장 이양우)에서 '지역 아동들을 위한 사랑의 빵 나눔 행사&lt
76,2021-05-05,2021,5,5,"DGB대구은행, 지역 아동 위한 사랑의 빵 나눔 행사",DGB 대구 은행 지역 아동 사랑 나눔 행사,경상매일신문,DGB대구은행은 어린이날을 맞아 지난 4일 사랑의 빵 나눔터에서 ‘지역 아동들을 위한 사랑의 빵 나눔 행사’를 진행했다.DGB대구은행 임직원과 대학생 홍보대사 등 20여 명이 철저한 방역수칙을 준수한 가운데 직접...
77,2021-05-06,2021,5,6,"DGB대구은행, 지역 아동 사랑의 빵나눔 행사 진행",DGB 대구 은행 지역 아동 사랑 나눔 행사 진행,헤럴드경제,DGB대구은행은 4일 어린이날을 맞아 사랑의 빵 나눔터(이사장 이양우)에서 '지역 아동들을 위한 사랑의 빵 나눔 행사'를 진행했다. 이번 행사에는 DGB대구은행 임직원과 대학생 홍보대사 등 20여명이 코로나19...
78,2021-05-06,2021,5,6,"대구은행, 상반기 신입행원 특별 수시채용 실시",대구 은행 상반기 신입 특별 수시 채용 실시,파이낸셜뉴스,DGB대구은행(이하 대구은행)은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형 인턴이다....
79,2021-05-06,2021,5,6,"DGB대구은행, 2021년 상반기 신입행원 특별 수시채용",DGB 대구 은행 2021년 상반기 신입 특별 수시 채용,아시아경제,DGB대구은행은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형 인턴으로 지원자들은...
80,2021-05-06,2021,5,6,"DGB대구은행, 신입행원 특별 수시채용…'채용비리' 피해자 구제 일환",DGB 대구 은행 신입 특별 수시 채용 채용 비리 피해자 구제 일환,쿠키뉴스,DGB대구은행 본점. (대구은행 제공) 2021.05.06 DGB대구은행은 채용비리자에 대한 퇴직이 마무리됨에 따라 피해자에 대한 구제방안의 일환으로 특별 수시채용을 실시한다고 6일 밝혔다. 대구은행에 따르면 최근까지 근무한...
81,2021-05-06,2021,5,6,"DGB대구은행, 채용비리 피해자 구제방안 마련…특별 수시채용",DGB 대구 은행 채용 비리 피해자 구제 방안 마련 특별 수시 채용,뉴시스,"DGB대구은행이 최근 논란을 빚은 채용비리와 관련, 채용비리 피해자에 대한 구제방안을 마련했다. 6일 DGB대구은행에 따르면 최근까지 근무한 부정 입사자는 총 17명이며 지난 2월 모두 퇴사했다. DGB대구은행은 오는..."
82,2021-05-06,2021,5,6,"DGB대구은행, 올해 상반기 신입직원 채용 실시",DGB 대구 은행 올해 상반기 신입 직원 채용 실시,한스경제,DGB대구은행이 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다./연합뉴스 DGB대구은행이 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고...
83,2021-05-06,2021,5,6,"DGB대구은행, 채용 비리 피해자 구제 위해 특별 수시 채용 실시",DGB 대구 은행 채용 비리 피해자 구제 위해 특별 수시 채용 실시,이투데이,이투데이=문수빈 기자 | DGB대구은행은 채용 비리 피해자에 대한 구제방안의 일환으로 특별 수시채용을 시행한다고 6일 밝혔다. 오는 10일부터 시작되는 이번 채용의 모집 분야는 일반직 7급 신입 행원(특성화고교...
84,2021-05-06,2021,5,6,"DGB대구은행, 올해 상반기 신입행원 특별 수시채용 실시",DGB 대구 은행 올해 상반기 신입 특별 수시 채용 실시,조세일보,DGB대구은행은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형 인턴으로 지원자들은...
85,2021-05-06,2021,5,6,"대구銀, 상반기 신입행원 특채…채용비리 구제",대구 상반기 신입 특채 채용 비리 구제,연합인포맥스,DGB대구은행이 채용 비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형 인턴이다. 지원자들은...
86,2021-05-06,2021,5,6,"DGB대구은행, 2021년 상반기 신입행원 특별 수시채용 실시",DGB 대구 은행 2021년 상반기 신입 특별 수시 채용 실시,국제뉴스,DGB대구은행 전경 DGB대구은행(은행장 임성훈)은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용...
87,2021-05-06,2021,5,6,"DGB대구은행, 특별 수시채용 실시…채용비리 피해자 구제 일환",DGB 대구 은행 특별 수시 채용 실시 채용 비리 피해자 구제 일환,데일리한국,DGB대구은행이 채용비리 피해자 구제 방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용연계형 인턴이다. 지원자들은 서류전형...
88,2021-05-06,2021,5,6,"DGB대구은행, 신입행원 특별 수시채용 실시",DGB 대구 은행 신입 특별 수시 채용 실시,NSP통신,"채용비리 피해자 구제방안 일환...은행 신뢰도 제고 및 사회적 책임 완수할 것 최병수 기자, DGB대구은행(139130)은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다...."
89,2021-05-06,2021,5,6,"DGB대구은행, '채용비리 청산' 위해 두 자릿수 규모 특별 수시채용 실시",DGB 대구 은행 채용 비리 청산 위해 자릿수 규모 특별 수시 채용 실시,노컷뉴스,"채용비리 부정 입사자의 재직 유지로 논란이 됐던 DGB대구은행(은행장 임성훈)이 부정 입사자 전원 퇴사 조치를 마무리하고 특별 수시채용을 실시하기로 했다. 대구은행은 6일 ""채용비리 피해자에 대한 구제방안의..."
90,2021-05-06,2021,5,6,"채용 논란 DGB대구은행, 피해 구제안 마련…특별 수시 채용",채용 논란 DGB 대구 은행 피해 제안 마련 특별 수시 채용,헤럴드경제,"DGB대구은행은 최근 논란이 됐던 채용비리와 관련, 피해자에 대한 구제방안의 일환으로 특별 수시채용을 실시한다고 6일 밝혔다. 오늘 10일부터 실시되는 채용 과정의 모집 분야는 일반직 7급 신입행원(특성화고교..."
91,2021-05-06,2021,5,6,"‘채용비리 논란’ 대구은행, 특별 수시 채용… 피해자 구제 일환",채용 비리 논란 대구 은행 특별 수시 채용 피해자 구제 일환,조선비즈,"DGB대구은행이 최근 논란을 빚은 채용 비리와 관련, 구제방안의 하나로 오는 10일부터 특별 수시채용을 한다고 6일 밝혔다. 대구은행에 따르면 최근까지 근무한 부정 입사자는 총 17명이며 이들은 모두 퇴사했다. 모집..."
92,2021-05-06,2021,5,6,"DGB대구은행 상반기 특별 수시채용, 채용비리 후속조치",DGB 대구 은행 상반기 특별 수시 채용 채용 비리 후속 조치,비즈니스포스트,DGB대구은행이 채용비리의 후속조치로 특별 수시채용을 마련했다. DGB대구은행은 10일부터 채용비리 피해자 구제방안의 일환으로 특별 수시채용을 실시한다고 6일 밝혔다. DGB대구은행은 10일부터 채용비리 피해자...
93,2021-05-06,2021,5,6,"DGB대구은행, 2021년 상반기 신입행원 특별 수시채용 실시",DGB 대구 은행 2021년 상반기 신입 특별 수시 채용 실시,프레시안,‘채용비리 피해자 구제방안’ 일환사회적 배려 대상자 우대 DGB대구은행은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일(월)부터 특별 수시채용을 실시한다고 밝혔다. 모집 분야는 일반직 7급 신입행원...
94,2021-05-06,2021,5,6,"DGB대구은행, 2021년 상반기 신입행원 특별 수시채용 실시",DGB 대구 은행 2021년 상반기 신입 특별 수시 채용 실시,대한금융신문,DGB대구은행(은행장 임성훈)은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일(월)부터 특별 수시채용을 실시한다고 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형 인턴으로...
95,2021-05-06,2021,5,6,"DGB대구은행, 올해 상반기 신입행원 특별 수시채용 실시",DGB 대구 은행 올해 상반기 신입 특별 수시 채용 실시,파이낸셜투데이,사진=DGB대구은행 CI DGB대구은행은 채용비리 피해자에 대한 구제방안의 일환으로 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교 졸업예정자) 및 채용 연계형...
96,2021-05-06,2021,5,6,"대구은행, 상반기 17명 특별 수시채용나서…채용비리 후속조치",대구 은행 상반기 17 특별 채용 채용 비리 후속 조치,뉴스저널리즘,뉴스저널리즘 차진형 기자 기자 = 사진=DGB대구은행 대구은행이 채용비리 얼룩지우기에 나섰다. 대구은행은 6일 채용비리 피해자에 대한 구제방안 일환으로 특별 수시채용을 실시한다고 밝혔다. 모집 분야는 일반직 7급...
97,2021-05-06,2021,5,6,대구은행 신입행원 특채…비리 피해자 구제,대구 은행 신입 특채 비리 피해자 구제,머니투데이,DGB대구은행이 특별채용을 실시한다. 지난해 밝혀진 채용비리로 인한 피해자에 대한 구제 취지다. 대구은행은 오는 10일부터 특별 수시채용을 실시한다고 6일 밝혔다. 모집 분야는 일반직 7급 신입행원(특성화고교...
